trip_id,route_id,direction_id,start_time,start_date,timestamp,stop_sequence,stop_id,arrival_time,departure_time
69384858,83,1,24:55:00,20250719,2025-07-20 04:45:26,1,2425,,2025-07-20 04:40:58
69384858,83,1,24:55:00,20250719,2025-07-20 04:45:26,2,2426,2025-07-20 04:40:58,2025-07-20 04:40:58
69384858,83,1,24:55:00,20250719,2025-07-20 04:45:26,3,2427,2025-07-20 04:40:58,2025-07-20 04:40:58
69384858,83,1,24:55:00,20250719,2025-07-20 04:45:26,4,2428,2025-07-20 04:40:58,2025-07-20 04:40:58
69384858,83,1,24:55:00,20250719,2025-07-20 04:45:26,5,24281,2025-07-20 04:40:58,2025-07-20 04:40:58
69384858,83,1,24:55:00,20250719,2025-07-20 04:45:26,6,2429,2025-07-20 04:40:58,2025-07-20 04:40:58
69384858,83,1,24:55:00,20250719,2025-07-20 04:45:26,7,2299,2025-07-20 04:40:58,2025-07-20 04:40:58
69384858,83,1,24:55:00,20250719,2025-07-20 04:45:26,8,2300,2025-07-20 04:40:58,2025-07-20 04:40:58
69384858,83,1,24:55:00,20250719,2025-07-20 04:45:26,9,2430,2025-07-20 04:40:58,2025-07-20 04:40:58
69384858,83,1,24:55:00,20250719,2025-07-20 04:45:26,10,2431,2025-07-20 04:40:59,2025-07-20 04:40:59
69384858,83,1,24:55:00,20250719,2025-07-20 04:45:26,11,2432,2025-07-20 04:41:28,2025-07-20 04:41:28
69384858,83,1,24:55:00,20250719,2025-07-20 04:45:26,12,2589,2025-07-20 04:41:47,2025-07-20 04:41:47
69384858,83,1,24:55:00,20250719,2025-07-20 04:45:26,13,2590,2025-07-20 04:42:08,2025-07-20 04:42:08
69384858,83,1,24:55:00,20250719,2025-07-20 04:45:26,14,2591,2025-07-20 04:42:42,2025-07-20 04:42:42
69384858,83,1,24:55:00,20250719,2025-07-20 04:45:26,15,2433,2025-07-20 04:43:55,2025-07-20 04:43:55
69384858,83,1,24:55:00,20250719,2025-07-20 04:45:26,16,2435,2025-07-20 04:45:25,2025-07-20 04:45:25
69384858,83,1,24:55:00,20250719,2025-07-20 04:45:26,17,2436,2025-07-20 04:45:38,2025-07-20 04:45:38
69384858,83,1,24:55:00,20250719,2025-07-20 04:45:26,18,2437,2025-07-20 04:45:50,2025-07-20 04:45:50
69384858,83,1,24:55:00,20250719,2025-07-20 04:45:26,19,2438,2025-07-20 04:46:07,2025-07-20 04:46:07
69384858,83,1,24:55:00,20250719,2025-07-20 04:45:26,20,2439,2025-07-20 04:47:17,2025-07-20 04:47:17
69384858,83,1,24:55:00,20250719,2025-07-20 04:45:26,21,2440,2025-07-20 04:48:14,2025-07-20 04:48:14
69384858,83,1,24:55:00,20250719,2025-07-20 04:45:26,22,2441,2025-07-20 04:48:23,2025-07-20 04:48:23
69384858,83,1,24:55:00,20250719,2025-07-20 04:45:26,23,2442,2025-07-20 04:49:11,2025-07-20 04:49:11
69384858,83,1,24:55:00,20250719,2025-07-20 04:45:26,24,2443,2025-07-20 04:49:42,2025-07-20 04:49:42
69384858,83,1,24:55:00,20250719,2025-07-20 04:45:26,25,2444,2025-07-20 04:50:45,
69384958,88,0,24:45:00,20250719,2025-07-20 04:45:26,2,2605,2025-07-20 04:45:44,2025-07-20 04:45:44
69384958,88,0,24:45:00,20250719,2025-07-20 04:45:26,3,2607,2025-07-20 04:46:21,2025-07-20 04:46:21
69384958,88,0,24:45:00,20250719,2025-07-20 04:45:26,4,2659,2025-07-20 04:48:13,2025-07-20 04:48:13
69384958,88,0,24:45:00,20250719,2025-07-20 04:45:26,5,2660,2025-07-20 04:49:29,2025-07-20 04:49:29
69384958,88,0,24:45:00,20250719,2025-07-20 04:45:26,6,2661,2025-07-20 04:49:37,2025-07-20 04:49:37
69384958,88,0,24:45:00,20250719,2025-07-20 04:45:26,7,2662,2025-07-20 04:50:01,2025-07-20 04:50:01
69384958,88,0,24:45:00,20250719,2025-07-20 04:45:26,8,2664,2025-07-20 04:50:17,2025-07-20 04:50:17
69384958,88,0,24:45:00,20250719,2025-07-20 04:45:26,9,2665,2025-07-20 04:51:07,2025-07-20 04:51:07
69384958,88,0,24:45:00,20250719,2025-07-20 04:45:26,10,2666,2025-07-20 04:51:26,2025-07-20 04:51:26
69384958,88,0,24:45:00,20250719,2025-07-20 04:45:26,11,2667,2025-07-20 04:52:00,2025-07-20 04:52:00
69384958,88,0,24:45:00,20250719,2025-07-20 04:45:26,12,2668,2025-07-20 04:52:24,2025-07-20 04:52:24
69384958,88,0,24:45:00,20250719,2025-07-20 04:45:26,13,2669,2025-07-20 04:53:14,2025-07-20 04:53:14
69384958,88,0,24:45:00,20250719,2025-07-20 04:45:26,14,2670,2025-07-20 04:53:25,2025-07-20 04:53:25
69384958,88,0,24:45:00,20250719,2025-07-20 04:45:26,15,2671,2025-07-20 04:53:44,2025-07-20 04:53:44
69384958,88,0,24:45:00,20250719,2025-07-20 04:45:26,16,2672,2025-07-20 04:54:18,2025-07-20 04:54:18
69384958,88,0,24:45:00,20250719,2025-07-20 04:45:26,17,2673,2025-07-20 04:54:50,2025-07-20 04:54:50
69384958,88,0,24:45:00,20250719,2025-07-20 04:45:26,18,2628,2025-07-20 04:56:10,2025-07-20 04:56:10
69384958,88,0,24:45:00,20250719,2025-07-20 04:45:26,19,5104,2025-07-20 04:56:36,2025-07-20 04:56:36
69384958,88,0,24:45:00,20250719,2025-07-20 04:45:26,20,2631,2025-07-20 04:58:31,2025-07-20 04:58:31
69384958,88,0,24:45:00,20250719,2025-07-20 04:45:26,21,2632,2025-07-20 04:59:04,2025-07-20 04:59:04
69384958,88,0,24:45:00,20250719,2025-07-20 04:45:26,22,2634,2025-07-20 04:59:53,2025-07-20 04:59:53
69384958,88,0,24:45:00,20250719,2025-07-20 04:45:26,23,2635,2025-07-20 05:00:12,2025-07-20 05:00:12
69384958,88,0,24:45:00,20250719,2025-07-20 04:45:26,24,2715,2025-07-20 05:00:30,2025-07-20 05:00:30
69384958,88,0,24:45:00,20250719,2025-07-20 04:45:26,25,2636,2025-07-20 05:00:40,2025-07-20 05:00:40
69384958,88,0,24:45:00,20250719,2025-07-20 04:45:26,26,2637,2025-07-20 05:01:45,
69384254,78,0,24:35:00,20250719,2025-07-20 04:45:28,17,2341,2025-07-20 04:45:45,2025-07-20 04:45:45
69384254,78,0,24:35:00,20250719,2025-07-20 04:45:28,18,2342,2025-07-20 04:45:57,2025-07-20 04:45:57
69384254,78,0,24:35:00,20250719,2025-07-20 04:45:28,19,2343,2025-07-20 04:46:16,2025-07-20 04:46:16
69384254,78,0,24:35:00,20250719,2025-07-20 04:45:28,20,2345,2025-07-20 04:47:04,2025-07-20 04:47:04
69384254,78,0,24:35:00,20250719,2025-07-20 04:45:28,21,2346,2025-07-20 04:47:20,2025-07-20 04:47:20
69384254,78,0,24:35:00,20250719,2025-07-20 04:45:28,22,2347,2025-07-20 04:47:44,2025-07-20 04:47:44
69384254,78,0,24:35:00,20250719,2025-07-20 04:45:28,23,2349,2025-07-20 04:48:00,2025-07-20 04:48:00
69384254,78,0,24:35:00,20250719,2025-07-20 04:45:28,24,12352,2025-07-20 04:48:49,2025-07-20 04:48:49
69384254,78,0,24:35:00,20250719,2025-07-20 04:45:28,25,2353,2025-07-20 04:49:09,2025-07-20 04:49:09
69384254,78,0,24:35:00,20250719,2025-07-20 04:45:28,26,2354,2025-07-20 04:50:05,2025-07-20 04:50:05
69384254,78,0,24:35:00,20250719,2025-07-20 04:45:28,27,2355,2025-07-20 04:50:13,2025-07-20 04:50:13
69384254,78,0,24:35:00,20250719,2025-07-20 04:45:28,28,2356,2025-07-20 04:50:20,2025-07-20 04:50:20
69384254,78,0,24:35:00,20250719,2025-07-20 04:45:28,29,2357,2025-07-20 04:50:34,2025-07-20 04:50:34
69384254,78,0,24:35:00,20250719,2025-07-20 04:45:28,30,2358,2025-07-20 04:50:46,2025-07-20 04:50:46
69384254,78,0,24:35:00,20250719,2025-07-20 04:45:28,31,2359,2025-07-20 04:51:48,2025-07-20 04:51:48
69384254,78,0,24:35:00,20250719,2025-07-20 04:45:28,32,2360,2025-07-20 04:51:54,2025-07-20 04:51:54
69384254,78,0,24:35:00,20250719,2025-07-20 04:45:28,33,2361,2025-07-20 04:52:30,2025-07-20 04:52:30
69384254,78,0,24:35:00,20250719,2025-07-20 04:45:28,34,2323,2025-07-20 04:52:40,2025-07-20 04:52:40
69384254,78,0,24:35:00,20250719,2025-07-20 04:45:28,35,2483,2025-07-20 04:53:33,2025-07-20 04:53:33
69384254,78,0,24:35:00,20250719,2025-07-20 04:45:28,36,2484,2025-07-20 04:53:44,2025-07-20 04:53:44
69384254,78,0,24:35:00,20250719,2025-07-20 04:45:28,37,2485,2025-07-20 04:54:07,2025-07-20 04:54:07
69384254,78,0,24:35:00,20250719,2025-07-20 04:45:28,38,2486,2025-07-20 04:54:35,2025-07-20 04:54:35
69384254,78,0,24:35:00,20250719,2025-07-20 04:45:28,39,2487,2025-07-20 04:55:05,2025-07-20 04:55:05
69384254,78,0,24:35:00,20250719,2025-07-20 04:45:28,40,2488,2025-07-20 04:55:26,2025-07-20 04:55:26
69384254,78,0,24:35:00,20250719,2025-07-20 04:45:28,41,2489,2025-07-20 04:55:35,2025-07-20 04:55:35
69384254,78,0,24:35:00,20250719,2025-07-20 04:45:28,42,2490,2025-07-20 04:55:55,2025-07-20 04:55:55
69384254,78,0,24:35:00,20250719,2025-07-20 04:45:28,43,2491,2025-07-20 04:56:20,2025-07-20 04:56:20
69384254,78,0,24:35:00,20250719,2025-07-20 04:45:28,44,12465,2025-07-20 04:56:30,2025-07-20 04:56:30
69384254,78,0,24:35:00,20250719,2025-07-20 04:45:28,45,2493,2025-07-20 04:57:18,2025-07-20 04:57:18
69384254,78,0,24:35:00,20250719,2025-07-20 04:45:28,46,2494,2025-07-20 04:58:55,2025-07-20 04:58:55
69384254,78,0,24:35:00,20250719,2025-07-20 04:45:28,47,2495,2025-07-20 04:59:16,2025-07-20 04:59:16
69384254,78,0,24:35:00,20250719,2025-07-20 04:45:28,48,2464,2025-07-20 04:59:32,
69571596,57,1,24:38:00,20250719,2025-07-20 04:45:26,7,905,2025-07-20 04:45:24,2025-07-20 04:45:24
69571596,57,1,24:38:00,20250719,2025-07-20 04:45:26,8,906,2025-07-20 04:45:44,2025-07-20 04:45:44
69571596,57,1,24:38:00,20250719,2025-07-20 04:45:26,9,907,2025-07-20 04:46:24,2025-07-20 04:46:24
69571596,57,1,24:38:00,20250719,2025-07-20 04:45:26,10,909,2025-07-20 04:46:48,2025-07-20 04:46:48
69571596,57,1,24:38:00,20250719,2025-07-20 04:45:26,11,910,2025-07-20 04:46:59,2025-07-20 04:46:59
69571596,57,1,24:38:00,20250719,2025-07-20 04:45:26,12,912,2025-07-20 04:47:28,2025-07-20 04:47:28
69571596,57,1,24:38:00,20250719,2025-07-20 04:45:26,13,913,2025-07-20 04:47:54,2025-07-20 04:47:54
69571596,57,1,24:38:00,20250719,2025-07-20 04:45:26,14,915,2025-07-20 04:48:20,2025-07-20 04:48:20
69571596,57,1,24:38:00,20250719,2025-07-20 04:45:26,15,916,2025-07-20 04:48:56,2025-07-20 04:48:56
69571596,57,1,24:38:00,20250719,2025-07-20 04:45:26,16,917,2025-07-20 04:49:24,2025-07-20 04:49:24
69571596,57,1,24:38:00,20250719,2025-07-20 04:45:26,17,918,2025-07-20 04:49:45,2025-07-20 04:49:45
69571596,57,1,24:38:00,20250719,2025-07-20 04:45:26,18,919,2025-07-20 04:50:25,2025-07-20 04:50:25
69571596,57,1,24:38:00,20250719,2025-07-20 04:45:26,19,920,2025-07-20 04:50:58,2025-07-20 04:50:58
69571596,57,1,24:38:00,20250719,2025-07-20 04:45:26,20,19201,2025-07-20 04:51:05,2025-07-20 04:51:05
69571596,57,1,24:38:00,20250719,2025-07-20 04:45:26,21,922,2025-07-20 04:52:52,2025-07-20 04:52:52
69571596,57,1,24:38:00,20250719,2025-07-20 04:45:26,22,924,2025-07-20 04:53:28,2025-07-20 04:53:28
69571596,57,1,24:38:00,20250719,2025-07-20 04:45:26,23,925,2025-07-20 04:54:05,2025-07-20 04:54:05
69571596,57,1,24:38:00,20250719,2025-07-20 04:45:26,24,926,2025-07-20 04:55:38,2025-07-20 04:55:38
69571596,57,1,24:38:00,20250719,2025-07-20 04:45:26,25,927,2025-07-20 04:55:54,2025-07-20 04:55:54
69571596,57,1,24:38:00,20250719,2025-07-20 04:45:26,26,928,2025-07-20 04:56:37,2025-07-20 04:56:37
69571596,57,1,24:38:00,20250719,2025-07-20 04:45:26,27,931,2025-07-20 04:57:42,2025-07-20 04:57:42
69571596,57,1,24:38:00,20250719,2025-07-20 04:45:26,28,933,2025-07-20 04:58:42,2025-07-20 04:58:42
69571596,57,1,24:38:00,20250719,2025-07-20 04:45:26,29,934,2025-07-20 04:59:26,2025-07-20 04:59:26
69571596,57,1,24:38:00,20250719,2025-07-20 04:45:26,30,937,2025-07-20 05:01:33,2025-07-20 05:01:33
69571596,57,1,24:38:00,20250719,2025-07-20 04:45:26,31,938,2025-07-20 05:01:48,2025-07-20 05:01:48
69571596,57,1,24:38:00,20250719,2025-07-20 04:45:26,32,939,2025-07-20 05:02:45,2025-07-20 05:02:45
69571596,57,1,24:38:00,20250719,2025-07-20 04:45:26,33,941,2025-07-20 05:03:13,2025-07-20 05:03:13
69571596,57,1,24:38:00,20250719,2025-07-20 04:45:26,34,899,2025-07-20 05:04:33,
68992629,743,1,25:17:00,20250719,2025-07-20 04:45:17,1,74630,,2025-07-20 05:17:00
68992629,743,1,25:17:00,20250719,2025-07-20 04:45:17,2,74632,2025-07-20 05:21:33,2025-07-20 05:21:33
68992629,743,1,25:17:00,20250719,2025-07-20 04:45:17,3,74634,2025-07-20 05:22:24,2025-07-20 05:22:24
68992629,743,1,25:17:00,20250719,2025-07-20 04:45:17,4,74636,2025-07-20 05:23:43,2025-07-20 05:23:43
68992629,743,1,25:17:00,20250719,2025-07-20 04:45:17,5,7097,2025-07-20 05:28:03,2025-07-20 05:28:03
68992629,743,1,25:17:00,20250719,2025-07-20 04:45:17,6,17096,2025-07-20 05:34:01,2025-07-20 05:34:01
68992629,743,1,25:17:00,20250719,2025-07-20 04:45:17,7,74614,2025-07-20 05:35:38,2025-07-20 05:35:38
68992629,743,1,25:17:00,20250719,2025-07-20 04:45:17,8,892,2025-07-20 05:38:48,
68992451,28,1,24:08:00,20250719,2025-07-20 04:45:27,19,384,2025-07-20 04:45:26,2025-07-20 04:45:26
68992451,28,1,24:08:00,20250719,2025-07-20 04:45:27,20,385,2025-07-20 04:45:38,2025-07-20 04:45:38
68992451,28,1,24:08:00,20250719,2025-07-20 04:45:27,21,386,2025-07-20 04:47:35,2025-07-20 04:47:35
68992451,28,1,24:08:00,20250719,2025-07-20 04:45:27,22,387,2025-07-20 04:47:50,2025-07-20 04:47:50
68992451,28,1,24:08:00,20250719,2025-07-20 04:45:27,23,388,2025-07-20 04:48:19,2025-07-20 04:48:19
68992451,28,1,24:08:00,20250719,2025-07-20 04:45:27,24,390,2025-07-20 04:48:49,2025-07-20 04:48:49
68992451,28,1,24:08:00,20250719,2025-07-20 04:45:27,25,392,2025-07-20 04:50:00,2025-07-20 04:50:00
68992451,28,1,24:08:00,20250719,2025-07-20 04:45:27,26,393,2025-07-20 04:50:40,2025-07-20 04:50:40
68992451,28,1,24:08:00,20250719,2025-07-20 04:45:27,27,394,2025-07-20 04:51:31,2025-07-20 04:51:31
68992451,28,1,24:08:00,20250719,2025-07-20 04:45:27,28,395,2025-07-20 04:52:07,2025-07-20 04:52:07
68992451,28,1,24:08:00,20250719,2025-07-20 04:45:27,29,396,2025-07-20 04:52:35,2025-07-20 04:52:35
68992451,28,1,24:08:00,20250719,2025-07-20 04:45:27,30,21151,2025-07-20 04:53:06,2025-07-20 04:53:06
68992451,28,1,24:08:00,20250719,2025-07-20 04:45:27,31,64000,2025-07-20 04:55:38,2025-07-20 04:55:38
68992451,28,1,24:08:00,20250719,2025-07-20 04:45:27,32,1148,2025-07-20 04:57:36,2025-07-20 04:57:36
68992451,28,1,24:08:00,20250719,2025-07-20 04:45:27,33,11149,2025-07-20 04:57:53,2025-07-20 04:57:53
68992451,28,1,24:08:00,20250719,2025-07-20 04:45:27,34,11148,2025-07-20 04:58:07,2025-07-20 04:58:07
68992451,28,1,24:08:00,20250719,2025-07-20 04:45:27,35,21148,2025-07-20 04:58:25,2025-07-20 04:58:25
68992451,28,1,24:08:00,20250719,2025-07-20 04:45:27,36,1224,2025-07-20 04:59:02,2025-07-20 04:59:02
68992451,28,1,24:08:00,20250719,2025-07-20 04:45:27,37,17861,2025-07-20 05:01:41,
69980600,120,0,24:25:00,20250719,2025-07-20 04:45:25,21,5884,2025-07-20 04:45:17,2025-07-20 04:45:17
69980600,120,0,24:25:00,20250719,2025-07-20 04:45:25,22,4728,2025-07-20 04:45:29,2025-07-20 04:45:29
69980600,120,0,24:25:00,20250719,2025-07-20 04:45:25,23,5886,2025-07-20 04:46:16,2025-07-20 04:46:16
69980600,120,0,24:25:00,20250719,2025-07-20 04:45:25,24,5887,2025-07-20 04:46:48,2025-07-20 04:46:48
69980600,120,0,24:25:00,20250719,2025-07-20 04:45:25,25,5888,2025-07-20 04:46:58,2025-07-20 04:46:58
69980600,120,0,24:25:00,20250719,2025-07-20 04:45:25,26,5889,2025-07-20 04:47:21,2025-07-20 04:47:21
69980600,120,0,24:25:00,20250719,2025-07-20 04:45:25,27,5890,2025-07-20 04:48:01,2025-07-20 04:48:01
69980600,120,0,24:25:00,20250719,2025-07-20 04:45:25,28,5891,2025-07-20 04:48:37,2025-07-20 04:48:37
69980600,120,0,24:25:00,20250719,2025-07-20 04:45:25,29,5892,2025-07-20 04:49:21,2025-07-20 04:49:21
69980600,120,0,24:25:00,20250719,2025-07-20 04:45:25,30,5893,2025-07-20 04:49:40,2025-07-20 04:49:40
69980600,120,0,24:25:00,20250719,2025-07-20 04:45:25,31,6292,2025-07-20 04:49:58,2025-07-20 04:49:58
69980600,120,0,24:25:00,20250719,2025-07-20 04:45:25,32,5894,2025-07-20 04:50:11,2025-07-20 04:50:11
69980600,120,0,24:25:00,20250719,2025-07-20 04:45:25,33,5895,2025-07-20 04:50:26,2025-07-20 04:50:26
69980600,120,0,24:25:00,20250719,2025-07-20 04:45:25,34,5896,2025-07-20 04:50:44,2025-07-20 04:50:44
69980600,120,0,24:25:00,20250719,2025-07-20 04:45:25,35,5880,2025-07-20 04:52:40,
69818561,34,1,24:53:00,20250719,2025-07-20 04:45:16,1,70618,,2025-07-20 04:54:43
69818561,34,1,24:53:00,20250719,2025-07-20 04:45:16,2,74618,2025-07-20 04:55:30,2025-07-20 04:55:30
69818561,34,1,24:53:00,20250719,2025-07-20 04:45:16,3,71618,2025-07-20 04:55:55,2025-07-20 04:55:55
69818561,34,1,24:53:00,20250719,2025-07-20 04:45:16,4,61872,2025-07-20 04:56:03,2025-07-20 04:56:03
69818561,34,1,24:53:00,20250719,2025-07-20 04:45:16,5,619,2025-07-20 04:56:18,2025-07-20 04:56:18
69818561,34,1,24:53:00,20250719,2025-07-20 04:45:16,6,620,2025-07-20 04:56:38,2025-07-20 04:56:38
69818561,34,1,24:53:00,20250719,2025-07-20 04:45:16,7,621,2025-07-20 04:57:03,2025-07-20 04:57:03
69818561,34,1,24:53:00,20250719,2025-07-20 04:45:16,8,622,2025-07-20 04:57:27,2025-07-20 04:57:27
69818561,34,1,24:53:00,20250719,2025-07-20 04:45:16,9,623,2025-07-20 04:57:37,2025-07-20 04:57:37
69818561,34,1,24:53:00,20250719,2025-07-20 04:45:16,10,624,2025-07-20 04:58:10,2025-07-20 04:58:10
69818561,34,1,24:53:00,20250719,2025-07-20 04:45:16,11,625,2025-07-20 04:58:37,2025-07-20 04:58:37
69818561,34,1,24:53:00,20250719,2025-07-20 04:45:16,12,10625,2025-07-20 04:58:49,2025-07-20 04:58:49
69818561,34,1,24:53:00,20250719,2025-07-20 04:45:16,13,626,2025-07-20 04:59:04,2025-07-20 04:59:04
69818561,34,1,24:53:00,20250719,2025-07-20 04:45:16,14,627,2025-07-20 04:59:25,2025-07-20 04:59:25
69818561,34,1,24:53:00,20250719,2025-07-20 04:45:16,15,628,2025-07-20 04:59:41,2025-07-20 04:59:41
69818561,34,1,24:53:00,20250719,2025-07-20 04:45:16,16,629,2025-07-20 05:00:52,2025-07-20 05:00:52
69818561,34,1,24:53:00,20250719,2025-07-20 04:45:16,17,630,2025-07-20 05:01:00,2025-07-20 05:01:00
69818561,34,1,24:53:00,20250719,2025-07-20 04:45:16,18,631,2025-07-20 05:01:20,2025-07-20 05:01:20
69818561,34,1,24:53:00,20250719,2025-07-20 04:45:16,19,632,2025-07-20 05:01:41,2025-07-20 05:01:41
69818561,34,1,24:53:00,20250719,2025-07-20 04:45:16,20,633,2025-07-20 05:02:19,2025-07-20 05:02:19
69818561,34,1,24:53:00,20250719,2025-07-20 04:45:16,21,10633,2025-07-20 05:02:28,2025-07-20 05:02:28
69818561,34,1,24:53:00,20250719,2025-07-20 04:45:16,22,634,2025-07-20 05:02:42,2025-07-20 05:02:42
69818561,34,1,24:53:00,20250719,2025-07-20 04:45:16,23,635,2025-07-20 05:03:19,2025-07-20 05:03:19
69818561,34,1,24:53:00,20250719,2025-07-20 04:45:16,24,636,2025-07-20 05:03:47,2025-07-20 05:03:47
69818561,34,1,24:53:00,20250719,2025-07-20 04:45:16,25,637,2025-07-20 05:04:27,2025-07-20 05:04:27
69818561,34,1,24:53:00,20250719,2025-07-20 04:45:16,26,638,2025-07-20 05:04:48,2025-07-20 05:04:48
69818561,34,1,24:53:00,20250719,2025-07-20 04:45:16,27,639,2025-07-20 05:05:10,2025-07-20 05:05:10
69818561,34,1,24:53:00,20250719,2025-07-20 04:45:16,28,640,2025-07-20 05:05:23,2025-07-20 05:05:23
69818561,34,1,24:53:00,20250719,2025-07-20 04:45:16,29,641,2025-07-20 05:05:53,2025-07-20 05:05:53
69818561,34,1,24:53:00,20250719,2025-07-20 04:45:16,30,642,2025-07-20 05:06:14,2025-07-20 05:06:14
69818561,34,1,24:53:00,20250719,2025-07-20 04:45:16,31,10642,2025-07-20 05:07:41,
CorrectedFairmountSigns-739636-5594,CR-Worcester,1,23:25:00,20250719,2025-07-20 04:45:20,120,WML-0091-02,2025-07-20 04:45:32,2025-07-20 04:45:32
CorrectedFairmountSigns-739636-5594,CR-Worcester,1,23:25:00,20250719,2025-07-20 04:45:20,130,WML-0081-02,2025-07-20 04:47:41,2025-07-20 04:47:41
CorrectedFairmountSigns-739636-5594,CR-Worcester,1,23:25:00,20250719,2025-07-20 04:45:20,140,WML-0035-02,2025-07-20 04:52:04,2025-07-20 04:52:04
CorrectedFairmountSigns-739636-5594,CR-Worcester,1,23:25:00,20250719,2025-07-20 04:45:20,150,WML-0025-05,2025-07-20 04:55:57,2025-07-20 04:55:57
CorrectedFairmountSigns-739636-5594,CR-Worcester,1,23:25:00,20250719,2025-07-20 04:45:20,160,WML-0012-05,2025-07-20 04:59:00,2025-07-20 04:59:00
CorrectedFairmountSigns-739636-5594,CR-Worcester,1,23:25:00,20250719,2025-07-20 04:45:20,170,NEC-2287,2025-07-20 05:05:24,
69335522,Green-D,1,24:15:00,20250719,2025-07-20 04:45:07,430,70186,2025-07-20 04:45:07,2025-07-20 04:45:54
69335522,Green-D,1,24:15:00,20250719,2025-07-20 04:45:07,550,70150,2025-07-20 04:48:18,2025-07-20 04:49:18
69335522,Green-D,1,24:15:00,20250719,2025-07-20 04:45:07,560,70152,2025-07-20 04:51:08,2025-07-20 04:51:46
69335522,Green-D,1,24:15:00,20250719,2025-07-20 04:45:07,570,70154,2025-07-20 04:53:21,2025-07-20 04:54:07
69335522,Green-D,1,24:15:00,20250719,2025-07-20 04:45:07,580,70156,2025-07-20 04:55:10,2025-07-20 04:55:46
69335522,Green-D,1,24:15:00,20250719,2025-07-20 04:45:07,590,70158,2025-07-20 04:57:13,2025-07-20 04:57:48
69335522,Green-D,1,24:15:00,20250719,2025-07-20 04:45:07,600,70200,2025-07-20 04:58:49,2025-07-20 04:59:51
69335522,Green-D,1,24:15:00,20250719,2025-07-20 04:45:07,610,70201,2025-07-20 05:00:41,2025-07-20 05:00:59
69335522,Green-D,1,24:15:00,20250719,2025-07-20 04:45:07,620,70203,2025-07-20 05:02:40,2025-07-20 05:03:35
69335522,Green-D,1,24:15:00,20250719,2025-07-20 04:45:07,630,70205,2025-07-20 05:04:39,2025-07-20 05:05:38
69335522,Green-D,1,24:15:00,20250719,2025-07-20 04:45:07,640,70207,2025-07-20 05:07:52,2025-07-20 05:08:13
69335522,Green-D,1,24:15:00,20250719,2025-07-20 04:45:07,650,70501,2025-07-20 05:09:22,2025-07-20 05:10:16
69335522,Green-D,1,24:15:00,20250719,2025-07-20 04:45:07,660,70503,2025-07-20 05:15:36,
69571601,57,0,24:53:00,20250719,2025-07-20 04:45:15,1,899,,2025-07-20 04:55:58
69571601,57,0,24:53:00,20250719,2025-07-20 04:45:15,2,951,2025-07-20 04:57:25,2025-07-20 04:57:25
69571601,57,0,24:53:00,20250719,2025-07-20 04:45:15,3,952,2025-07-20 04:58:00,2025-07-20 04:58:00
69571601,57,0,24:53:00,20250719,2025-07-20 04:45:15,4,953,2025-07-20 04:59:08,2025-07-20 04:59:08
69571601,57,0,24:53:00,20250719,2025-07-20 04:45:15,5,954,2025-07-20 04:59:22,2025-07-20 04:59:22
69571601,57,0,24:53:00,20250719,2025-07-20 04:45:15,6,956,2025-07-20 05:00:33,2025-07-20 05:00:33
69571601,57,0,24:53:00,20250719,2025-07-20 04:45:15,7,958,2025-07-20 05:01:46,2025-07-20 05:01:46
69571601,57,0,24:53:00,20250719,2025-07-20 04:45:15,8,959,2025-07-20 05:02:26,2025-07-20 05:02:26
69571601,57,0,24:53:00,20250719,2025-07-20 04:45:15,9,960,2025-07-20 05:02:46,2025-07-20 05:02:46
69571601,57,0,24:53:00,20250719,2025-07-20 04:45:15,10,962,2025-07-20 05:03:18,2025-07-20 05:03:18
69571601,57,0,24:53:00,20250719,2025-07-20 04:45:15,11,964,2025-07-20 05:04:34,2025-07-20 05:04:34
69571601,57,0,24:53:00,20250719,2025-07-20 04:45:15,12,966,2025-07-20 05:05:36,2025-07-20 05:05:36
69571601,57,0,24:53:00,20250719,2025-07-20 04:45:15,13,967,2025-07-20 05:06:16,2025-07-20 05:06:16
69571601,57,0,24:53:00,20250719,2025-07-20 04:45:15,14,969,2025-07-20 05:06:45,2025-07-20 05:06:45
69571601,57,0,24:53:00,20250719,2025-07-20 04:45:15,15,970,2025-07-20 05:07:19,2025-07-20 05:07:19
69571601,57,0,24:53:00,20250719,2025-07-20 04:45:15,16,971,2025-07-20 05:07:31,2025-07-20 05:07:31
69571601,57,0,24:53:00,20250719,2025-07-20 04:45:15,17,972,2025-07-20 05:08:39,2025-07-20 05:08:39
69571601,57,0,24:53:00,20250719,2025-07-20 04:45:15,18,973,2025-07-20 05:09:05,2025-07-20 05:09:05
69571601,57,0,24:53:00,20250719,2025-07-20 04:45:15,19,974,2025-07-20 05:09:26,2025-07-20 05:09:26
69571601,57,0,24:53:00,20250719,2025-07-20 04:45:15,20,975,2025-07-20 05:09:50,2025-07-20 05:09:50
69571601,57,0,24:53:00,20250719,2025-07-20 04:45:15,21,977,2025-07-20 05:10:31,2025-07-20 05:10:31
69571601,57,0,24:53:00,20250719,2025-07-20 04:45:15,22,9780,2025-07-20 05:10:55,2025-07-20 05:10:55
69571601,57,0,24:53:00,20250719,2025-07-20 04:45:15,23,979,2025-07-20 05:11:16,2025-07-20 05:11:16
